timestamp,x,y,z,floor,orientation,velocity,normalVelocity
1449129718441,0.18108,5.82352,0,0,1.5708,1.13461,1.13476,0.9144
1449129718543,0.181103,5.94098,0,0,1.5706,1.1516,1.15173,0.9144
1449129718651,0.181136,6.06754,0,0,1.57053,1.17181,1.17193,0.9144
1449129718756,0.181162,6.19371,0,0,1.57059,1.20166,1.20179,0.9144
1449129718830,0.189573,5.89604,0,0,1.57019,1.08918,1.0893,0.9144
1449129718865,0.189609,6.01575,0,0,1.5705,1.09824,1.09837,0.9144
1449129718973,0.189612,6.13719,0,0,1.57077,1.12452,1.12468,0.9144
1449129719082,0.189618,6.26157,0,0,1.57074,1.14108,1.14123,0.9144
1449129719192,0.189605,6.39094,0,0,1.5709,1.17608,1.17623,0.9144
1449129719298,0.189644,6.51855,0,0,1.57049,1.20383,1.20398,0.9144
1449129719406,0.189734,6.65029,0,0,1.57011,1.21983,1.21998,0.9144
1449129719508,0.18982,6.77831,0,0,1.57012,1.25509,1.25523,0.9144
1449129719613,0.18982,6.77831,0,0,1.57039,0,1.25523,0.9144
1449129719722,0.18982,6.77831,0,0,1.57067,0,1.25522,0.9144
1449129719829,0.18982,6.77831,0,0,1.57037,0,1.25522,0.9144
1449129719840,0.198986,6.18678,0,0,1.56964,0,1.04831,0.9144
1449129719931,0.198986,6.18678,0,0,1.56979,0,1.04832,0.9144
1449129720036,0.198986,6.18678,0,0,1.56954,0,1.0483,0.9144
1449129720136,0.198986,6.18678,0,0,1.56925,0,1.04832,0.9144
1449129720244,0.198986,6.18678,0,0,1.5695,0,1.04831,0.9144
1449129720344,0.198986,6.18678,0,0,1.56978,0,1.04831,0.9144
1449129720460,0.198986,6.18678,0,0,1.56995,0,1.04832,0.9144
1449129720578,0.198986,6.18678,0,0,1.56968,0,1.0483,0.9144
1449129720678,0.198986,6.18678,0,0,1.5698,0,1.0483,0.9144
1449129720784,0.198986,6.18678,0,0,1.56962,0,1.04832,0.9144
1449129720832,0.222879,5.69517,0,0,1.56785,0,0.880332,0.9144
1449129720892,0.222879,5.69517,0,0,1.56805,0,0.880332,0.9144
1449129721001,0.222879,5.69517,0,0,1.56807,0,0.880335,0.9144
1449129721119,0.222879,5.69517,0,0,1.56773,0,0.880332,0.9144
1449129721238,0.223281,5.80717,0,0,1.56721,0.941159,0.941298,0.9144
1449129721345,0.223569,5.911,0,0,1.56802,0.970387,0.970521,0.9144
1449129721453,0.223859,6.02025,0,0,1.56814,1.01159,1.01172,0.9144
1449129721564,0.22419,6.13698,0,0,1.56796,1.05165,1.05178,0.9144
1449129721669,0.224504,6.25041,0,0,1.56803,1.0803,1.08044,0.9144
1449129721778,0.224785,6.36957,0,0,1.56844,1.09315,1.09329,0.9144
1449129721833,0.264889,5.86021,0,0,1.567,0.873361,0.873475,0.9144
1449129721886,0.265316,5.95974,0,0,1.56651,0.921587,0.921709,0.9144
1449129721994,0.265718,6.06318,0,0,1.56691,0.957743,0.957865,0.9144
1449129722105,0.266131,6.17403,0,0,1.56707,0.998684,0.998812,0.9144
1449129722211,0.26653,6.28416,0,0,1.56717,1.03899,1.03912,0.9144
1449129722313,0.266944,6.39445,0,0,1.56705,1.08126,1.08138,0.9144
1449129722419,0.267357,6.51314,0,0,1.56732,1.1197,1.11982,0.9144
1449129722526,0.267808,6.6346,0,0,1.56708,1.13518,1.1353,0.9144
1449129722634,0.268237,6.75998,0,0,1.56737,1.16096,1.16111,0.9144
1449129722743,0.268807,6.88843,0,0,1.56636,1.17841,1.17856,0.9144
1449129722833,0.288001,6.40069,0,0,1.56515,0.988922,0.989053,0.9144
1449129722856,0.288591,6.51572,0,0,1.56567,1.018,1.01814,0.9144
1449129722960,0.289119,6.62485,0,0,1.56596,1.04931,1.04945,0.9144
1449129723067,0.289736,6.74052,0,0,1.56547,1.08104,1.08116,0.9144
1449129723176,0.290305,6.86226,0,0,1.56612,1.11687,1.11701,0.9144
1449129723276,0.290905,6.97655,0,0,1.56555,1.14289,1.14303,0.9144
1449129723382,0.291586,7.10065,0,0,1.56531,1.17086,1.171,0.9144
1449129723482,0.292236,7.22014,0,0,1.56536,1.19487,1.195,0.9144
1449129723592,0.293019,7.35313,0,0,1.56491,1.20901,1.20914,0.9144
1449129723698,0.293767,7.48402,0,0,1.56508,1.23484,1.23498,0.9144
1449129723816,0.294619,7.63157,0,0,1.56502,1.25044,1.2506,0.9144
1449129723835,0.31583,6.83965,0,0,1.56231,0.955197,0.955317,0.9144
1449129723923,0.316606,6.94464,0,0,1.5634,0.981158,0.98128,0.9144
1449129724032,0.317491,7.05442,0,0,1.56274,1.00724,1.00735,0.9144
1449129724132,0.318288,7.15885,0,0,1.56316,1.04434,1.04446,0.9144
1449129724238,0.319148,7.27253,0,0,1.56323,1.07247,1.0726,0.9144
1449129724347,0.320115,7.39127,0,0,1.56266,1.08941,1.08954,0.9144
1449129724447,0.320975,7.50292,0,0,1.56309,1.1165,1.11662,0.9144
1449129724553,0.321967,7.62373,0,0,1.56259,1.13979,1.13992,0.9144
1449129724656,0.322935,7.74411,0,0,1.56276,1.16879,1.16892,0.9144
1449129724760,0.323963,7.86689,0,0,1.56242,1.18057,1.1807,0.9144
1449129724831,0.329261,7.53549,0,0,1.56173,1.05498,1.0551,0.9144
1449129724868,0.330249,7.65342,0,0,1.56242,1.09204,1.09217,0.9144
1449129724977,0.33121,7.775,0,0,1.56289,1.11539,1.11553,0.9144
1449129725085,0.332193,7.89767,0,0,1.56278,1.13588,1.13602,0.9144
1449129725195,0.333248,8.02467,0,0,1.56249,1.15459,1.15474,0.9144
1449129725304,0.334313,8.15206,0,0,1.56244,1.16875,1.16891,0.9144
1449129725410,0.33536,8.27883,0,0,1.56253,1.19602,1.19617,0.9144
1449129725518,0.336411,8.41139,0,0,1.56287,1.22743,1.22758,0.9144
1449129725619,0.337418,8.53744,0,0,1.5628,1.24812,1.24826,0.9144
1449129725725,0.338499,8.67263,0,0,1.56281,1.27542,1.27556,0.9144
1449129725830,0.360917,8.09761,0,0,1.55986,1.04118,1.04128,0.9144
1449129725845,0.362282,8.22404,0,0,1.56,1.05369,1.05384,0.9144
1449129725951,0.363554,8.34039,0,0,1.55986,1.09771,1.09786,0.9144
1449129726060,0.364856,8.46338,0,0,1.56021,1.12841,1.12856,0.9144
1449129726178,0.366253,8.59903,0,0,1.5605,1.14961,1.14978,0.9144
1449129726286,0.367562,8.72827,0,0,1.56067,1.19677,1.19693,0.9144
1449129726394,0.36899,8.8591,0,0,1.55988,1.21142,1.21157,0.9144
1449129726505,0.370475,8.99463,0,0,1.55984,1.22111,1.22128,0.9144
1449129726611,0.37182,9.12583,0,0,1.56054,1.23775,1.23791,0.9144
1449129726719,0.373274,9.2613,0,0,1.56007,1.25441,1.25456,0.9144
1449129726827,0.374823,9.39832,0,0,1.5595,1.26885,1.26901,0.9144
1449129726830,0.376907,8.49248,0,0,1.55652,0.961701,0.961821,0.9144
1449129726935,0.378395,8.60168,0,0,1.55717,1.01123,1.01135,0.9144
1449129727045,0.379895,8.71553,0,0,1.55761,1.03503,1.03516,0.9144
1449129727151,0.381387,8.82997,0,0,1.55776,1.07971,1.07983,0.9144
1449129727261,0.382966,8.95285,0,0,1.55794,1.11716,1.1173,0.9144
1449129727379,0.38475,9.08926,0,0,1.55772,1.15615,1.1563,0.9144
1449129727487,0.38643,9.21625,0,0,1.55758,1.17598,1.17612,0.9144
1449129727587,0.388,9.33638,0,0,1.55772,1.20132,1.20147,0.9144
1449129727693,0.389696,9.46425,0,0,1.55754,1.2065,1.20665,0.9144
1449129727801,0.391431,9.59812,0,0,1.55784,1.23963,1.23978,0.9144
1449129727840,0.37665,9.26271,0,0,1.55841,1.12352,1.12366,0.9144
1449129727901,0.378148,9.37851,0,0,1.55786,1.15818,1.15831,0.9144
1449129728008,0.379781,9.50455,0,0,1.55784,1.17803,1.17818,0.9144
1449129728109,0.381315,9.62626,0,0,1.5582,1.20506,1.2052,0.9144
1449129728216,0.383029,9.75773,0,0,1.55776,1.22887,1.229,0.9144
1449129728317,0.384664,9.88329,0,0,1.55777,1.24327,1.24342,0.9144
1449129728427,0.386409,10.0234,0,0,1.55835,1.27373,1.27388,0.9144
1449129728533,0.388031,10.1605,0,0,1.55896,1.29331,1.29348,0.9144
1449129728642,0.389731,10.3043,0,0,1.55898,1.31959,1.31976,0.9144
1449129728742,0.39129,10.4376,0,0,1.55909,1.33287,1.33302,0.9144
1449129728836,0.380117,10.1403,0,0,1.55985,1.23162,1.23175,0.9144
1449129728860,0.381822,10.287,0,0,1.55917,1.24338,1.24353,0.9144
1449129728966,0.383313,10.4203,0,0,1.55961,1.25743,1.25759,0.9144
1449129729074,0.384848,10.5591,0,0,1.55973,1.28496,1.28511,0.9144
1449129729175,0.386365,10.691,0,0,1.5593,1.3058,1.30595,0.9144
1449129729283,0.388009,10.8345,0,0,1.55934,1.32905,1.3292,0.9144
1449129729389,0.38965,10.9781,0,0,1.55937,1.35508,1.35525,0.9144
1449129729498,0.39132,11.1272,0,0,1.55959,1.36808,1.36825,0.9144
1449129729617,0.393204,11.2901,0,0,1.55924,1.36908,1.36927,0.9144
1449129729724,0.394878,11.4364,0,0,1.55935,1.36719,1.36738,0.9144
1449129729836,0.396697,11.5922,0,0,1.55912,1.39068,1.39086,0.9144
1449129729937,0.406503,11.4671,0,0,1.55846,1.34425,1.34443,0.9144
1449129729952,0.408416,11.623,0,0,1.55853,1.34409,1.34427,0.9144
1449129730059,0.410101,11.7667,0,0,1.55907,1.34313,1.34333,0.9144
1449129730169,0.41195,11.9179,0,0,1.55857,1.37484,1.37501,0.9144
1449129730275,0.413686,12.0624,0,0,1.55879,1.36393,1.36408,0.9144
1449129730376,0.415371,12.2002,0,0,1.55856,1.36387,1.36402,0.9144
1449129730483,0.417171,12.3482,0,0,1.55864,1.38372,1.38388,0.9144
1449129730590,0.418955,12.4973,0,0,1.55883,1.39363,1.3938,0.9144
1449129730699,0.420857,12.6515,0,0,1.55846,1.41407,1.41425,0.9144
1449129730800,0.422658,12.7953,0,0,1.55828,1.42446,1.42461,0.9144
1449129730837,0.416322,12.7216,0,0,1.55912,1.40625,1.40639,0.9144
1449129730905,0.418055,12.8706,0,0,1.55916,1.41933,1.41949,0.9144
1449129731014,0.419854,13.0263,0,0,1.55924,1.42813,1.42832,0.9144
1449129731114,0.42154,13.1689,0,0,1.55898,1.42669,1.42686,0.9144
1449129731220,0.423381,13.3213,0,0,1.55872,1.43786,1.43803,0.9144
1449129731328,0.42523,13.4768,0,0,1.55891,1.43989,1.44006,0.9144
1449129731447,0.427267,13.6484,0,0,1.55892,1.44218,1.44238,0.9144
1449129731555,0.429166,13.8053,0,0,1.5587,1.4528,1.45299,0.9144
1449129731656,0.431006,13.9538,0,0,1.5584,1.47001,1.47019,0.9144
1449129731761,0.432905,14.1091,0,0,1.55857,1.47883,1.479,0.9144
1449129731835,0.419037,14.5782,0,0,1.56002,1.57419,1.57438,0.9144
1449129731867,0.42082,14.7445,0,0,1.56008,1.56897,1.56915,0.9144
1449129731967,0.422552,14.9015,0,0,1.55977,1.5701,1.57026,0.9144
1449129732067,0.424239,15.0582,0,0,1.56002,1.56666,1.56682,0.9144
1449129732175,0.426086,15.2262,0,0,1.5598,1.55572,1.55589,0.9144
1449129732293,0.428068,15.4094,0,0,1.55998,1.55252,1.55274,0.9144
1449129732412,0.430066,15.5939,0,0,1.55997,1.55096,1.55121,0.9144
1449129732530,0.431998,15.7767,0,0,1.56022,1.54883,1.54907,0.9144
1449129732638,0.433719,15.9436,0,0,1.56049,1.54518,1.54541,0.9144
1449129732746,0.435529,16.1101,0,0,1.55993,1.54208,1.54229,0.9144
1449129732839,0.430002,16.1491,0,0,1.5606,1.53813,1.53833,0.9144
1449129732861,0.431792,16.3256,0,0,1.56065,1.53424,1.53445,0.9144
1449129732962,0.433362,16.4805,0,0,1.56067,1.53427,1.53447,0.9144
1449129733071,0.435025,16.6475,0,0,1.56083,1.53192,1.5321,0.9144
1449129733172,0.436646,16.8022,0,0,1.56032,1.53224,1.53242,0.9144
1449129733277,0.438369,16.9624,0,0,1.56004,1.52551,1.52568,0.9144
1449129733386,0.440092,17.1296,0,0,1.56049,1.5335,1.53369,0.9144
1449129733487,0.441674,17.284,0,0,1.56055,1.5293,1.52947,0.9144
1449129733592,0.443317,17.4434,0,0,1.56049,1.51832,1.51849,0.9144
1449129733695,0.444894,17.5999,0,0,1.56072,1.51952,1.51969,0.9144
1449129733799,0.446521,17.7587,0,0,1.56055,1.52652,1.52669,0.9144
1449129733837,0.429745,16.6315,0,0,1.5607,1.31517,1.31531,0.9144
